162,166,粤B4M35A,,,,LFV3A23CXE3445081,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,384,一汽-大众CC>2015款 2.0TSI 双离合 尊贵型,,,
163,167,粤BCB0167,,,,HLX14B178R0003106,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,428,理想MEGA,,,
164,168,粤BX93,,,,WDDWH7HB9LF954433,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,546,奔驰C级(进口)>2020款 C 260 Tourer 48V 1.5T 手自一体,,,
165,169,粤BBS0401,,,,LJ1E6A2U9PG050029,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,190,蔚来ES6>2023款 75kWh,,,
166,170,粤BG92264,,,,LM8F7E896RA031157,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,210,AITO>2023款 增程后驱标准版,,,
167,171,粤B88SM5,,,,,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,543,丰田丰田86,,,
168,172,粤B306CK,,,,JTJBAMCA7K2099910,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,362,雷克萨斯RX>2017款 RX300 2.0T 手自一体 Mark Levinson 四驱F SPORT,55157km,,
169,173,粤BD009A,,,,LHGRC4884N7015700,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,480,本田>2022款 奥德赛混动 2.0 无级 锐·至尊版,13028km,,
170,174,粤B07UF0,,,,WBS11DM03P8C94116,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,541,宝马M2>2023款 M2 双门轿跑车 3.0T 手自一体,,,
171,175,粤BY6S66,,,,WBS41AZ00RCN80815,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,413,宝马M4>2023款 M4 双门轿跑车 3.0T 手自一体 M xDrive 雷霆版,,,
172,176,粤B558AT,,,,WBACX6106L9B24512,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,540,宝马X7>2020款 X7 M50i 4.4T 手自一体,,,
173,177,粤B12QR5,,,,LBV61AF07MSZ21921,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,539,宝马5系>2021款 530Li 2.0T 手自一体 领先型 豪华套装,,,
174,178,粤B2XX73,,,,LBV6P4104LMS13636,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,538,宝马3系>2020款 325Li 2.0T 手自一体 首发版,,,
175,179,粤BGV6328,,,,HLX33B128P1765469,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,537,理想汽车>2023款 Pro版,,,
176,180,粤BCD1467,,,,L6T79T2E4RP005111,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,536,,,,
177,181,160311,,,,LM8F7E89XRA160311,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,307,AITO>2023款 增程后驱标准版,,,
178,182,41193,,,,LW433B120N1041193,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,535,理想汽车>2022款 1.5T Max版,,,
179,183,粤BE299N,,,,JTHB31B12L3003365,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,534,雷克萨斯ES>2020款 ES200 2.0 无级 卓越版,45723km,,
180,184,粤BS54S7,,,,LE4GG8BB0EL345729,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,438,奔驰GLK级>2015款 GLK 300 4MATIC 3.0 手自一体 豪华型 极致版,100168km,,
181,185,粤BA006F,,,,LE4ZF4JB4HL072398,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,287,奔驰E级>2017款 E 300 2.0T 手自一体 运动型,133642km,,
182,186,粤BGW7979,,,,LHGCY3665R9003588,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,190,,,,
183,187,粤B15GZ8,,,,WP0AJ2973NL103772,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,531,保时捷>2021款 2.9T 双离合,,,
184,188,湘A19Q5N,,,,LFPM5ACP2N1D02783,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,190,,14854km,,
185,189,粤B4L48C,,,,KMHLW41K0RU018261,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,529,,3573km,,
186,190,粤BEK167,,,,LFV3A24K6K3219542,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,265,奥迪A6L>2019款 A6L 2.0TFSI 双离合 45TFSI Quattro 臻选致雅型,,,
187,192,粤BA0V09,,,,WP1AA2957NLB10799,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,144,保时捷>2022款 2.0T 双离合,,,
188,193,粤B0258M,,,,WBACR6103L9C34492,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,127,宝马X5>2020款 X5 xDrive40i 3.0T 手自一体 M运动套装,,,
189,194,粤CH200M,,,,JF1ZD23A4N9003357,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,524,斯巴鲁BRZ>2022款 2.4 手自一体 EyeSight,14773km,,
190,195,粤B90H2W,,,,JF1ZD23A5N9004274,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,190,斯巴鲁BRZ>2022款 2.4 手自一体 EyeSight,,,
191,196,粤B385CS,,,,WBS4Y9103LFH06826,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,190,宝马1系M>2019款 M4 双门轿跑车 3.0T 双离合 猎影版,,,
192,197,粤B27ZUI,,,,LFV3B2CD5N5251732,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,456,大众>2021款 高尔夫GTI 2.0TSI 双离合 380TSI(改款),,,
193,198,粤BBV3899,,,,LINNSGHCXRB007430,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,295,,,,
194,199,粤B10QX1,,,,WP0AA2993MS205529,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,495,保时捷911>2020款 Carrera 3.0T 双离合,40071km,,
195,200,粤B咸鱼,,,,,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,207,,,,
196,201,粤BA699B,,,,LFV3A28K5E3030301,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,114,奥迪A4L>2013款 A4L 2.0TFSI 无级 35TFSI 标准型,52907km,,
197,202,粤ZK701港,,,,,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,518,丰田威尔法,1144km,,
198,203,粤B357MS,,,,W1NFF5KE5LA199813,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,517,奔驰GLS>2020款 GLS 450 4MATIC 48V 3.0T 手自一体 动感型,,,
199,204,粤B969ZY,,,,,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,384,保时捷保时捷718,,,
200,205,粤B39H0W,,,,WBA51DT05P9R39220,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,287,宝马X4>2022款 X4 M40i 3.0T 手自一体,,,
201,206,粤BV325Y,,,,WP1AB2951MLB50629,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,515,保时捷>2020款 Macan S 3.0T 双离合,31407km,,
202,207,粤BB81255,,,,,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,494,,,,
203,208,粤B7C16M,,,,LHGGK5860J8084649,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,190,本田>2018款 1.5 无级 舒适天窗版,126117km,,
204,209,粤B6W4C6,,,,WP1AA2952GLB05707,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,513,保时捷>2016款 2.0T 双离合,81638km,,
205,210,粤B3905X,,,,,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,73,,,,
206,211,苏EAN1197,,,,,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,296,,,,
207,212,粤BG49444,,,,LW433B122P1053252,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,296,理想汽车>2022款 Max版,,,
208,213,粤BBT1600,,,,L6T79T2E2PP049797,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,509,,12784km,,
209,214,粤B365X2,,,,WBA1J7100FV225942,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,508,宝马2系>2014款 M235i 双门轿跑车 3.0T 手自一体,,,
210,215,粤B87AM6,,,,LFV3A24G2F3047723,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,406,奥迪A6L>2014款 A6L 2.0TFSI 无级 标准型,97950km,,
211,216,粤BX11X5,,,,WBA51AP08PCL10790,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,506,宝马4系>2022款 430i 双门轿跑车 2.0T 手自一体 M运动曜夜套装,,,
212,217,粤BAM6040,,,,LK6ADAE16MB270739,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,296,五菱汽车>2020款 宏光MINI EV 悦享款,,,
213,218,粤BX13P3,,,,LVGBF53K7FG706462,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,504,丰田>2015款 2.5G 手自一体 豪华导航版,,,
214,219,228173,,,,WP0BA2991RS228173,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,99,保时捷>Targa 4,213km,,
215,220,粤B1QU29,,,,,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,388,,,,
216,222,粤B临900109,,,,,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,355,,,,
217,223,粤BGQ1165,,,,LDP95H96XPE121110,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,84,岚图汽车FREE>2024款 超长续航智驾版,,,
218,224,粤S40V0Z,,,,WBA31FA09P8D68555,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,371,宝马2系>2023款 M240i 双门轿跑车 3.0T 手自一体,,,
219,225,粤AK91T0,,,,WP0AD299XNS254543,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,501,保时捷保时捷911,5406km,,
220,226,粤R0838L,,,,WP0CA2981AS710254,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,500,保时捷>2009款 2.7 双离合,,,
221,227,粤B8TX76,,,,LBVKY5106JSP45366,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,499,宝马宝马5系(进口),,,
222,228,粤B3VY82,,,,,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,74,,,,
223,229,粤BC00783,,,,L6T77HCE1PF092048,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,498,,,,
224,230,粤BE8411,,,,,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,497,奥迪奥迪A4(进口),,,
225,231,粤BX412V,,,,LMGMB1S88P1040068,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,496,传祺>2023款 M8 双擎 2.0T 无级 宗师系列 御尊,,,
226,232,粤B77777,,,,,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,495,,,,
227,233,粤B63ZV0,,,,JT2DB41A0NW047195,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,426,丰田>2022款 3.0T 手自一体 GR 标准型,,,
228,234,粤B989AM,,,,WP1AG295XHLB81255,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,494,保时捷>2017款 Macan GTS 3.0T 双离合,,,
229,235,粤B75PP6,,,,,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,307,奔驰威霆,,,
230,236,粤L1KB77,,,,WP0AA2979FL002107,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,493,保时捷>2014款 3.0T 双离合,,,
231,237,粤B1K89V,,,,,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,492,,,,
232,238,粤B7A68S,,,,WP1AG2926GKA20895,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,384,保时捷>2015款 3.0T 手自一体,,,
233,239,粤BW021Q,,,,LVHRM1845G5034109,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,209,本田CR-V>2015款 2.0 无级 EXi 两驱风尚版,,,
234,240,粤B147PP,,,,LSKG4GC17PA181533,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,308,上汽MAXUS>2023款 2.0T 序列变速 经典傲运通短轴超低顶5/6座,,,
235,241,粤B11VJ5,,,,WP0AA299XMS207679,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,490,保时捷911>2020款 Carrera 3.0T 双离合,,,
236,242,粤B5E8Y8,,,,,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,489,宝马宝马3系,,,
237,243,粤B6GD66,,,,WP0AA2986HS570081,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,115,保时捷718>2016款 718 卡曼 2.0T 双离合,51840km,,
238,244,粤BGH9328,,,,,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,87,理想汽车理想L8,,,
239,245,粤B666UR,,,,LGWFF7A57NJ052360,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,487,哈弗F7>2021款 2.0T 双离合 四驱i悦,22628km,,
240,246,99860,,,,W1NFB4FB6RB099860,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,87,,,,
241,247,粤BA97766,,,,WP0AB2Y1XLSA53016,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,190,保时捷>2019款 Taycan 4S Taycan 4S,33549km,,
242,248,66583,,,,,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,386,奥迪奥迪S5,,,
243,249,粤BFD9132,,,,LBVKY9106KSR96087,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,485,宝马5系新能源>2019款 530Le 2.0T 手自一体 豪华套装(改款),,,
244,250,粤B9PD80,,,,WBA8X3106LBT24347,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,210,宝马3系GT>2019款 GT 320i 2.0T 手自一体 M运动套装,,,
245,251,临D02432,,,,LBV61AF0XPSD02432,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,483,宝马5系>2022款 530Li 2.0T 手自一体 领先型 豪华套装(改款二),,,
246,252,粤B55VX0,,,,W1N0G6EB9MF947199,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,482,奔驰GLC AMG>2020款 GLC 43 AMG 4MATIC 3.0T 手自一体,,,
247,253,粤B242CW,,,,WBS11DM04P8D66909,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,481,宝马M2>2023款 M2 双门轿跑车 3.0T 手自一体,4359km,,
248,254,粤BM623M,,,,,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,307,宝马宝马3系GT,,,
249,255,粤BT866Z,,,,WBS4Y9100LAC60261,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,480,宝马宝马M4,14972km,,
250,256,粤B75ZV0,,,,WP1AA29Y3NDA15158,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,190,保时捷>2019款 3.0T 手自一体,18446km,,
251,257,粤B687FS,,,,,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,479,宝马宝马6系GT,,,
252,258,粤BW8V87,,,,W1K6X6BB2RA260209,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,478,奔驰>2023款 S 480 4MATIC 48V 3.0T 手自一体,,,
253,259,粤BT000F,,,,SCATV6100PU215887,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,308,劳斯莱斯库里南,,,
254,260,粤Z840F港,,,,,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,67,丰田威尔法,,,
255,261,粤BBE2178,,,,,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,87,蔚来蔚来ET5,,,
256,262,粤BFP7992,,,,LW433B115M1051059,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,476,理想汽车>2021款 1.2T 增程6座版,,,
257,263,粤B038174,,,,,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,16,,,,
258,264,粤BY037S,,,,,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,475,奔驰E级(进口)>2023款 E 300 Coupe 2.0T 手自一体,,,
259,265,粤BB3X13,,,,WP1AA2959KLB20035,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,474,保时捷>2018款 2.0T 双离合,,,
260,266,粤B9T15P,,,,WBA8X3102KBS98618,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,473,宝马3系GT>2019款 GT 320i 2.0T 手自一体 时尚型,,,
261,267,粤BK861V,,,,,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,472,宝马宝马7系,60078km,,
262,268,粤BGL7128,,,,LC0C74C4XP0300417,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,191,比亚迪>2021款 唐DM-i 1.5T 无级 52KM 豪华型,,,
263,269,粤B97S97,,,,WDC0J6EB5KF627619,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,470,奔驰GLC AMG>2017款 GLC 43 AMG Coupe 4MATIC 3.0T 手自一体,,,
264,270,粤Z3617港,,,,JTNGK3DH208005630,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,115,丰田>2015款 3.5 手自一体 豪华版,,,
265,271,宁B639T7,,,,SALWA2VF0GA115954,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,469,路虎>2016款 3.0T 手自一体 V6 SC HSE Dynamic,108784km,,
266,272,京AB2316,,,,WBAFG2101BLN95682,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,428,宝马X6>2011款 X6 xDrive35i 3.0T 手自一体,,,
267,273,粤B9BP88,,,,WDDUX6EB9KA471724,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,413,奔驰>2019款 S 450 4MATIC 3.0T 手自一体,58432km,,
268,274,粤B398PN,,,,WAUSGC4G7CN071083,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,468,奥迪A7>2012款 A7 Sportback 3.0TFSI 双离合 Quattro 舒适型,,,
269,275,粤BE9S55,,,,JTMHU01J2J4153374,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,247,丰田>2015款 4.0 手自一体 4000 中东限量版,99842km,,
270,276,粤BAR8755,,,,LRW3E7FA5MC304188,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,466,特斯拉>2020款 长续航后轮驱动版(改款),,,
271,277,粤B88A16,,,,WP1ZZZ9PZ6LA50561,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,388,保时捷>2002款 4.5 手自一体,352480km,,
272,278,粤B288ZE,,,,LFV3B2CD8M5743296,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,390,大众>2021款 高尔夫GTI 2.0TSI 双离合,,,
273,279,30418,,,,JTNGK3DH3H8030418,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,463,丰田>2018款 3.5 手自一体 豪华版,,,
274,280,粤BT8Y88,,,,SALMN1D49CA388066,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,177,路虎>2010款 5.0 手自一体 V8 NA HSE,,,
275,281,粤B3A501,,,,WP0AA2977HL104377,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,160,保时捷>2017款 3.0T 双离合,80601km,,
276,282,488171,,,,LFMKN5BF0P3488171,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,461,丰田>2023款 RAV4荣放 2.0 无级 两驱都市版,,,
277,283,粤B3PC58,,,,WP0AB2994MS221932,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,307,保时捷911>2019款 Carrera 4S 3.0T 双离合,,,
278,284,粤L009Y1,,,,LBV21AF08MS003545,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,366,宝马5系>2021款 525Li 2.0T 手自一体 豪华套装,51522km,,
279,285,粤P27B52,,,,WP0AA29929S707116,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,67,保时捷911>2008款 Carrera 4 3.6 双离合,,,
280,286,临42406,,,,,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,456,,,,
281,287,粤B96VG0,,,,WBSUJ0105M9F18602,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,458,宝马X4 M>2019款 X4 M 3.0T 手自一体 雷霆版,,,
282,288,粤BFN3280,,,,LW433B127P1057958,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,167,理想汽车>2022款 Max版,847km,,
283,289,粤B97CG1,,,,JTHBW1GG2H2166079,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,456,雷克萨斯ES>2017款 ES300h 2.5 无级 Mark Levinson舒适版,,,
284,290,粤B1X10G,,,,JF1ZD23A0N9003579,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,176,斯巴鲁BRZ>2022款 2.4 手动,,,
285,291,粤B1111111,,,,,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,455,奥迪奥迪TT,,,
286,292,粤BH4310,,,,,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,454,奥迪奥迪A5,,,
287,293,粤BYB569,,,,LFV6A24F173035617,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,453,奥迪A6L>2006款 A6L 3.2FSI 无级 舒适型,,,
288,294,粤BAR618,,,,LB1WG3E10M8148194,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,452,奔驰>2021款 2.0T 手自一体 精英版7座,19464km,,
289,295,粤BD398B,,,,,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,144,奔驰奔驰C级,74490km,,
290,296,粤BBC0440,,,,LFVVB9E60N5020740,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,258,大众>2022款 长续航PURE+版,,,
291,297,粤ACB6923,,,,LJUBMSA27PK006383,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,308,路特斯Eletre,,,
292,298,M65068,,,,WMW81BR00M3M65068,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,449,MINI COUNTRYMAN>2021款 Cooper S Countryman All 4 2.0T 手自一体,,,
293,299,粤B7339B,,,,WP0BJ2971PL144375,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,448,保时捷>2023款 帕纳美拉 Executive 2.9T 双离合,,,
294,300,粤BD505C,,,,4JGDF6EE8JB036656,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,447,奔驰GLS>2019款 美规 3.0T 手自一体 美规版,43815km,,
295,301,粤B663U7,,,,JTHBE1BL2C5009523,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,446,雷克萨斯GS>2012款 GS350 3.5 手自一体 F-Sport,,,
296,302,粤BAS0917,,,,,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,445,蔚来蔚来ES8,,,
297,303,粤B89A91,,,,YV1LF06F7P1993177,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,145,沃尔沃XC90>2023款 XC90 48V 2.0T 自动 B6 智逸豪华版 7座,,,
298,304,粤T997RG,,,,WP0CA2992GS141125,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,190,保时捷911>2016款 Carrera Cabriolet 3.0T 双离合,58097km,,
299,305,粤BB988F,,,,SCA664L01EUX68914,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,26,劳斯莱斯>2014款 6.6T 自动 英骥典藏版,45300km,,
300,306,粤BAS1663,,,,LRW3E7FJXMC470416,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,442,特斯拉>2021款 标准续航后驱升级版,,,
301,307,粤BE925F,,,,,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,190,奔驰迈巴赫S级,,,
302,308,粤B51N65,,,,LE4WG4CB0HL208717,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,441,奔驰C级>2017款 C 200 L 2.0T 手自一体 运动型,,,
303,309,粤B6B00G,,,,WBS3R9107GK454694,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,440,宝马M4>2016款 M4 双门轿跑车 3.0T 双离合 竞速限量版,,,
304,310,粤B3M929,,,,LE4ZG4JB2HL081128,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,439,奔驰E级>2017款 E 300 L 2.0T 手自一体 运动豪华型,44218km,,
305,311,粤B672B6,,,,LSGKR5AL1KA117611,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,438,凯迪拉克CT6>2019款 2.0T 手自一体 28T 时尚型,,,
306,312,8733,,,,JF1ZD23A5P9008733,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,384,斯巴鲁BRZ>2023款 2.4 手动 10周年纪念版,,,
307,313,粤BW63T6,,,,WBSJF010XKG967381,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,437,宝马M5>2018款 M5 4.4T 手自一体,,,
308,314,粤B03SP8,,,,WDDWF8GB1KF843208,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,436,奔驰C级AMG>2019款 C 63 AMG 4.0T 手自一体,,,
309,315,粤B715783,,,,,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,425,,1358km,,
310,316,粤B37CN2,,,,LBV5U5405MM076441,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,435,宝马3系>2021款 325i 2.0T 手自一体 M运动套装(改款),,,
311,317,粤LM0J02,,,,JF1ZD23A9N9003662,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,434,斯巴鲁BRZ>2022款 2.4 手自一体 EyeSight,13431km,,
312,318,粤Z330Q港,,,,WAUZZZF19LD004544,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,124,奥迪>2019款 3.0TDI 手自一体 Quattro S line,29715km,,
313,319,粤B27VA7,,,,WAUAGCF40MA016059,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,433,奥迪S4>2020款 S4 Limousine 3.0TFSI 手自一体,,,
314,320,粤BD62233,,,,LJ8E3C1M4HD300643,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,265,众泰E200>2016款 科技版,,,
315,321,粤B225HY,,,,,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,295,奥迪奥迪TT,,,
316,322,粤BE0X69,,,,SALWA2FV8HA125168,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,431,路虎>2017款 3.0T 手自一体 V6 SC SE,,,
317,324,粤BD333H,,,,SJAHY14V6PC019086,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,416,宾利>2022款 4.0T 手自一体 V8,,,
318,325,粤B0879Q,,,,WDD7X5JB9LA011235,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,429,奔驰>2019款 AMG GT 50 48V 3.0T 手自一体,50692km,,
319,326,粤B3MR96,,,,JTNAGACH7P8007459,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,428,丰田>2024款 埃尔法 2.5 无级 尊贵版,,,
320,327,粤B7A685,,,,WP1AG2926GKA20895,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,174,保时捷>2015款 3.0T 手自一体,95066km,,
321,328,粤BD17772,,,,5YJXCCE47HF035814,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,145,特斯拉>2016款 Model X P100D Model X P100D,35100km,,
322,329,闽C9457X,,,,,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,426,丰田Supra,29366km,,
323,330,粤B5S3J6,,,,,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,295,,,,
324,331,粤B82H2R,,,,LBV31FH02PM715783,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,425,宝马3系>2023款 325Li 2.0T 手自一体 M运动套装,,,
325,332,179763,,,,LRWYGCEL0PC179763,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,374,,,,
326,333,粤BW0354,,,,LBV61AF02MSZ14164,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,423,宝马5系>2021款 530Li 2.0T 手自一体 领先型 豪华套装,,,
327,334,粤B08V30,,,,LBVKY5104LST46202,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,237,宝马5系>2020款 530Li 2.0T 手自一体 领先型 豪华套装,,,
328,335,粤B0GA77,,,,LSVUM65N4D2018408,,,,,2024-08-31 09:59:33,2024-09-01 06:15:28,,422,大众>2012款 1.8TSI 手自一体 四驱菁英版,199523km,,
